TransactionID,TransactionAmt,FraudProbability,RiskTier,TrueLabel,HourOfDay,DeviceType
3559989,39.5,0.02173576451312419,Clear,0,1,0
3464619,286.94,0.03309562627267747,Clear,0,1,0
3248071,171.0,0.011893182916273563,Clear,0,16,0
3086440,100.0,0.13428921211878378,Clear,0,2,1
3166407,762.0,0.12836337510823595,Clear,0,15,0
3387059,34.077,0.13316591807635544,Clear,0,19,1
3498781,77.0,0.009710182865612605,Clear,0,23,0
3276837,54.5,0.20765371263706872,Clear,0,17,0
3208374,209.95,0.017874912811235735,Clear,0,3,0
3205665,30.95,0.013172563434507158,Clear,0,1,0
3538529,25.0,0.053634073391136176,Clear,0,17,0
3328252,139.95,0.010488563253469196,Clear,0,3,0
3538768,200.0,0.03481191271057478,Clear,0,18,0
3336273,117.0,0.013848824144319509,Clear,0,18,0
3296711,67.95,0.012427755234796747,Clear,0,1,0
3512322,59.0,0.13154285694859752,Clear,0,20,0
3358061,59.0,0.028611890485375744,Clear,0,20,0
3021702,500.0,0.03610489966841941,Clear,0,21,0
3125368,250.0,0.07352711865577702,Clear,0,17,1
3053079,68.95,0.01885499822635344,Clear,0,2,0
3294213,994.0,0.19229807299485632,Clear,0,7,0
3370413,27.733,0.03820203456749089,Clear,0,1,1
3092628,77.0,0.024655515257042376,Clear,0,3,0
3454913,100.0,0.09661530899577739,Clear,0,15,0
3205380,200.0,0.09664351057704025,Clear,0,23,1
3056840,57.95,0.00753079303480625,Clear,0,2,0
3094998,150.0,0.019573819157351832,Clear,0,18,1
3542889,117.0,0.09269637840934772,Clear,0,23,0
3300188,21.691,0.05816100934380894,Clear,0,3,1
3424434,117.0,0.018448912762859974,Clear,0,23,0
3396583,117.0,0.017335254981254714,Clear,0,19,0
3251764,17.824,0.02372225492520867,Clear,0,0,0
2992413,17.401,0.042856009952192256,Clear,0,0,0
3499495,117.796,0.039926927706986255,Clear,0,3,1
3265259,107.95,0.015304235514681179,Clear,0,12,0
3386564,117.0,0.022373667125751666,Clear,0,17,0
3171421,67.95,0.057529436849171424,Clear,0,7,0
3101266,214.95,0.02248461232847265,Clear,0,17,0
3004904,1974.95,0.01609940314764292,Clear,0,15,0
3055123,49.0,0.16455682106947198,Clear,0,20,0
3366645,445.0,0.010609820788762514,Clear,0,22,0
3010110,7.372,0.19256329624493299,Clear,1,21,1
3052273,59.0,0.0152371713297777,Clear,0,23,0
3081010,200.0,0.14718929998650598,Clear,0,14,1
3197365,58.95,0.017168497616108083,Clear,0,4,0
3349433,16.313,0.03969380941566111,Clear,0,23,1
3444709,171.0,0.01981609116030858,Clear,0,17,0
3367303,69.0,0.05869307178068778,Clear,0,0,0
3142713,108.95,0.2943957412868467,Clear,0,8,0
3473308,590.93,0.023570537142742452,Clear,0,16,0
3511079,67.95,0.05361910189293362,Clear,0,11,0
3217363,53.97,0.014735942296121346,Clear,0,2,0
3074018,100.0,0.022956951085117822,Clear,0,3,0
2991434,29.0,0.020838707896975527,Clear,0,21,0
3549941,47.95,0.008089640255207826,Clear,0,16,0
3342779,200.0,0.12496475631539422,Clear,0,21,0
3031018,117.0,0.008863915700365533,Clear,0,3,0
3230299,117.0,0.02369277768118582,Clear,0,20,0
3531236,57.95,0.015806688717686784,Clear,0,1,0
3438935,265.0,0.015570385984839884,Clear,0,15,0
3425098,77.0,0.3041134828387676,Clear,0,6,0
3509774,57.95,0.007692062742259718,Clear,0,21,0
3386693,161.0,0.14501622844172316,Clear,0,17,0
3291266,44.107,0.20788240708562927,Clear,1,2,0
3006596,75.0,0.024402325635814806,Clear,0,22,1
3569992,167.95,0.04503683811118912,Clear,0,10,0
3351847,10.0,0.026011217884554856,Clear,0,20,0
3120351,25.95,0.014261950592831885,Clear,0,19,0
3008965,100.0,0.019596011563353263,Clear,0,16,0
3391446,88.092,0.010875825381340062,Clear,0,1,0
3440537,104.95,0.012819464888765661,Clear,0,1,0
3238493,52.928,0.437346742080029,Suspicious,0,14,0
3560523,216.0,0.023373532439725963,Clear,0,11,0
3487960,209.95,0.01973245789601469,Clear,0,22,0
3429773,200.0,0.06395308649168303,Clear,0,2,1
3178727,59.0,0.014037299534608666,Clear,0,19,0
3553191,47.95,0.0072864917917100465,Clear,0,18,0
3012607,25.0,0.010029497673257124,Clear,0,16,0
3221523,77.0,0.01124686389662759,Clear,0,3,0
3528243,59.0,0.010386517042297089,Clear,0,1,0
3352733,335.0,0.05772301325219482,Clear,0,0,0
3513064,117.0,0.05252710414871025,Clear,0,23,0
3450997,59.0,0.0161909908352049,Clear,0,1,0
3077202,12.243,0.06735928931036554,Clear,0,19,1
3568503,29.0,0.01054547256735605,Clear,0,17,0
3550137,53.95,0.03195281096688047,Clear,0,17,0
3188919,57.95,0.06785088830128462,Clear,0,8,0
3383667,25.0,0.06540799646857728,Clear,0,16,0
3062556,100.0,0.012397080916441157,Clear,0,2,0
3102454,108.5,0.04896777631601869,Clear,0,20,0
3351176,107.95,0.027125217428384564,Clear,0,17,0
3261694,1044.95,0.02084511157226301,Clear,0,1,0
3258757,117.0,0.07028313461599671,Clear,0,5,0
3219753,107.0,0.025471052893590366,Clear,0,19,0
3307990,445.0,0.08680329391469369,Clear,0,10,0
3391682,77.821,0.3515403897234975,Clear,1,3,0
3302781,59.0,0.02422517485753744,Clear,0,23,0
3177976,51.5,0.03325752543966833,Clear,1,16,0
3434795,72.0,0.10512555697624128,Clear,0,22,0
3410028,335.0,0.013713515418084089,Clear,0,21,0
3469709,39.0,0.012263447844483565,Clear,0,3,0
3524222,150.0,0.034763985196079546,Clear,0,20,0
3245767,48.95,0.02324501591800998,Clear,0,20,0
3197671,107.95,0.022053300791798135,Clear,0,13,0
3492744,36.5,0.009605303730342296,Clear,0,3,0
3535446,59.0,0.04681130535663409,Clear,0,16,0
3105469,20.0,0.012469129657897201,Clear,0,19,0
3254631,25.0,0.032229438108775384,Clear,0,22,0
3212895,77.0,0.06412047525077143,Clear,1,19,0
3016518,125.47,0.012175188820468525,Clear,0,16,0
3500797,30.0,0.10887478092105607,Clear,0,17,0
3480876,25.822,0.014281967554780551,Clear,0,1,0
3155956,53.97,0.01435154309150535,Clear,0,22,0
3376663,47.95,0.014483360230479308,Clear,0,0,0
3464395,29.0,0.012364018306410516,Clear,0,23,0
3201095,117.0,0.03804017357328347,Clear,0,17,0
3300967,107.95,0.008212256624973414,Clear,0,15,0
3060621,200.0,0.088398782488134,Clear,0,20,0
3382235,140.95,0.026192947566475146,Clear,0,22,0
3285332,28.035,0.4406767729674907,Suspicious,0,4,1
3200370,335.0,0.11513351852107348,Clear,0,13,0
3213170,445.0,0.09502572262482302,Clear,0,20,0
3334266,947.0,0.10889172120932385,Clear,0,23,0
3455111,23.854,0.20823331515263782,Clear,0,16,1
3308913,25.95,0.011831803395824311,Clear,0,16,0
3482714,68.5,0.015086826506652872,Clear,1,22,0
3371614,40.0,0.03773529634332227,Clear,0,16,1
3516760,16.6,0.17747288827393232,Clear,0,12,1
3509578,117.0,0.0103674101087343,Clear,0,21,0
3546405,59.0,0.10154563057334252,Clear,0,14,0
3226413,75.0,0.15918177040871814,Clear,0,14,0
3298462,150.5,0.03211071015707432,Clear,0,18,0
3019515,108.95,0.017647869063849804,Clear,0,5,0
3194943,261.95,0.009642831186570113,Clear,0,14,0
3179769,59.0,0.007806117397533559,Clear,0,0,0
3524026,54.5,0.01006148013138102,Clear,0,19,0
3048024,129.0,0.018629184835582995,Clear,0,23,0
3221140,108.5,0.014912829977723077,Clear,0,1,0
3086423,108.5,0.02355648407224679,Clear,0,2,0
3359662,28.035,0.09324277261385455,Clear,0,9,0
3122896,49.0,0.022177385724515417,Clear,0,17,0
3427123,77.0,0.273351710850053,Clear,1,0,0
3163329,22.795,0.01945350207461223,Clear,0,3,1
3511187,59.0,0.01519968785663979,Clear,0,12,0
3335775,117.0,0.04462082192195137,Clear,0,15,0
3395716,10.876,0.2760819981694645,Clear,0,15,1
3238027,57.95,0.005898872371542962,Clear,0,3,0
3187004,24.0,0.01850571465962513,Clear,0,17,0
3420843,30.74,0.025377023559823467,Clear,0,22,0
3136536,107.95,0.01190841988523953,Clear,0,17,0
3418660,15.0,0.13386970364049242,Clear,0,2,0
3233066,77.0,0.009950879433109515,Clear,0,19,0
3355990,30.693,0.19453484459085518,Clear,0,2,1
3408317,78.546,0.06395063611673671,Clear,0,14,1
3058164,25.0,0.015181351703450809,Clear,0,14,0
3322403,55.466,0.08959014417592778,Clear,0,16,0
3350722,57.95,0.007376624569799193,Clear,0,15,0
3012474,50.0,0.02126600262027415,Clear,0,16,0
3381650,117.0,0.02172900062845291,Clear,0,19,0
3066223,150.0,0.022402936091203158,Clear,0,21,0
3403063,426.84,0.024777741952424694,Clear,0,16,0
3294486,35.95,0.019914372490728888,Clear,0,14,0
3200489,83.97,0.02987324720892191,Clear,0,14,0
3458258,57.95,0.004177859579723429,Clear,0,19,0
3348262,39.0,0.02326744140235284,Clear,0,18,0
3336823,29.0,0.010235464371037705,Clear,0,20,0
3020632,50.0,0.021120834492570132,Clear,0,17,0
3104192,50.0,0.08616830346374758,Clear,0,9,1
3113102,49.0,0.06357026607735938,Clear,0,21,0
3507557,57.95,0.011512455274005363,Clear,0,2,0
3191596,61.915,0.5193349740841463,Suspicious,0,2,1
3261861,30.95,0.010061279213033233,Clear,0,2,0
3466401,117.0,0.016929130957561055,Clear,0,23,0
3316880,117.0,0.01889676751187552,Clear,0,21,0
3500014,310.0,0.10806174925176272,Clear,0,13,0
3321020,35.95,0.011848870663105056,Clear,0,1,0
3306644,59.0,0.013589776487007526,Clear,0,22,0
3347456,87.95,0.012765683109587443,Clear,0,13,0
3460951,834.0,0.025962420564701105,Clear,0,19,0
3484926,29.0,0.030172604636780873,Clear,0,22,0
3210838,105.0,0.018944784734351485,Clear,0,0,0
3142592,104.5,0.022689738291169596,Clear,0,5,0
3061286,240.0,0.04866279163186018,Clear,0,22,0
3421764,39.0,0.030343880030859614,Clear,0,3,0
2988338,150.0,0.018546864243361615,Clear,0,12,0
3481948,310.95,0.013386277228842657,Clear,0,18,0
3255309,67.67,0.25797175163707703,Clear,0,2,1
3103555,160.5,0.10202002288418896,Clear,0,1,0
3168363,169.95,0.029172283706463843,Clear,0,4,0
3333981,103.5,0.02589788615565395,Clear,0,23,0
3333968,214.0,0.0257453697078928,Clear,0,22,0
3178290,35.95,0.007449649203613765,Clear,0,17,0
3481563,105.95,0.012871192675267519,Clear,0,15,0
3025714,250.0,0.02254762930862008,Clear,1,23,0
3162410,25.95,0.009273241397018529,Clear,0,22,0
3156778,35.95,0.01682766388942083,Clear,0,4,0
3261446,73.0,0.09154416540696864,Clear,0,0,0
3564196,57.95,0.005766053030568075,Clear,0,17,0
3418170,100.0,0.028967315654373132,Clear,0,0,0
3037144,39.0,0.008295969408980697,Clear,0,18,0
3170098,92.0,0.1373223018956473,Clear,0,21,0
3463188,78.571,0.22742673830245166,Clear,0,16,1
3458084,226.0,0.08217053982394197,Clear,0,18,0
3186778,67.95,0.03553694598277752,Clear,0,16,0
3104720,872.0,0.05297298154683287,Clear,1,16,0
3540619,24.0,0.03695173278789614,Clear,0,11,0
3033412,250.0,0.03839061777199796,Clear,0,20,0
3201372,311.95,0.02512376176271475,Clear,0,18,0
3084885,59.0,0.01819801645635514,Clear,0,22,0
3421594,57.95,0.032464616863160545,Clear,0,2,0
3111160,20.755,0.8235832902247582,Critical Risk,1,5,1
3297657,100.0,0.15744460702838045,Clear,0,14,0
3329376,26.0,0.009774430698666126,Clear,0,18,0
3093664,50.0,0.011658138649219664,Clear,0,15,0
3416110,42.95,0.009504746350927637,Clear,0,15,0
3063448,107.95,0.03283176767147178,Clear,0,8,0
3068744,400.0,0.11567010837174245,Clear,0,5,1
3067428,59.0,0.013212984510924558,Clear,0,0,0
3511604,29.0,0.004404846861906247,Clear,0,16,0
3354242,25.95,0.019806545311044133,Clear,0,17,0
3029669,57.95,0.008938743700645842,Clear,0,22,0
3014930,500.0,0.02009165117683694,Clear,0,1,0
3278204,57.95,0.008767885528693224,Clear,0,23,0
3442249,38.97,0.014399041961975289,Clear,0,18,0
3531448,50.0,0.024222240236566304,Clear,0,3,0
3446890,200.0,0.016384853888377567,Clear,0,17,0
3356097,47.95,0.007711536704474825,Clear,0,3,0
3295720,171.0,0.02082161140535361,Clear,0,20,0
3269115,40.0,0.008550472628994393,Clear,0,18,0
3272834,59.0,0.02489288644360382,Clear,0,2,0
3080287,349.95,0.017911771863019697,Clear,0,7,0
3293433,33.534,0.6621291670392463,Suspicious,0,0,0
3239115,744.95,0.034000624398266455,Clear,0,17,0
3069928,335.0,0.01593935543628671,Clear,0,16,0
3193041,226.0,0.04332902288806603,Clear,0,19,0
3225272,49.0,0.009115877440644578,Clear,0,0,0
3367441,21.95,0.030892099322574414,Clear,0,1,0
3381007,39.0,0.047095209644945464,Clear,0,15,0
3346606,91.95,0.01483178640350507,Clear,0,0,0
3157047,25.0,0.05658661030015804,Clear,0,12,0
3224537,107.95,0.06326006563144014,Clear,0,21,0
3155118,77.0,0.051877898585528735,Clear,0,18,0
3339117,82.95,0.02259337688525534,Clear,0,16,0
3527225,59.0,0.010850541777160067,Clear,0,20,0
3285311,16.012,0.06812150204758659,Clear,0,4,1
3206630,29.0,0.020968816341711244,Clear,0,17,0
3276205,117.0,0.030391700229553564,Clear,0,12,0
3342974,59.0,0.018229316911495333,Clear,0,22,0
3272518,57.95,0.0073024947470901385,Clear,0,0,0
3481633,35.95,0.01627452986148969,Clear,0,15,0
3087489,28.45,0.025695618783103894,Clear,0,13,1
3216932,206.0,0.07307865534553243,Clear,0,0,0
3115112,59.0,0.02117069619889396,Clear,0,14,0
3166414,59.0,0.02402116263508555,Clear,0,15,0
3327847,160.95,0.019688629695439577,Clear,0,1,0
3273240,30.95,0.052123204310652115,Clear,0,8,0
3036176,25.0,0.010281589663588726,Clear,0,15,0
3054329,206.0,0.020944215138342676,Clear,0,17,0
3278732,57.95,0.007083680923780982,Clear,0,2,0
3139496,335.0,0.02447854497180359,Clear,0,15,0
3463921,87.0,0.027795274157658416,Clear,0,21,0
3017759,107.95,0.017017864576364658,Clear,0,21,0
3019812,25.0,0.01653559804862415,Clear,0,14,1
3126174,47.95,0.00673154514998046,Clear,0,21,0
3394408,35.044,0.1149397999497243,Clear,0,0,0
3327249,26.585,0.06578319600948203,Clear,0,22,0
3279839,107.95,0.006525017900842731,Clear,0,17,0
3445957,117.0,0.010859070393599471,Clear,0,1,0
3529045,97.0,0.12597734576345254,Clear,0,14,0
3051715,59.0,0.010043143939307565,Clear,0,21,0
3412433,664.0,0.049915564883300526,Clear,0,15,0
3407004,43.97,0.013640516835175996,Clear,0,23,0
3056607,25.652,0.04604872288436103,Clear,0,1,0
3506362,100.0,0.059277319102381064,Clear,0,19,1
3311913,54.5,0.046878568536981774,Clear,0,20,0
3018104,25.419,0.768721982739267,Critical Risk,0,22,0
3017013,124.063,0.02068961291462504,Clear,0,18,0
2993410,107.95,0.009126905593222394,Clear,0,13,0
3136108,29.0,0.015509830720059193,Clear,0,15,0
3400693,49.0,0.011139030403542737,Clear,0,20,0
3081369,50.0,0.12831668791388526,Clear,0,15,0
3359395,72.867,0.054526829866648106,Clear,0,3,1
3455822,950.27,0.031937970055996315,Clear,0,20,0
3396598,200.0,0.05259095295608975,Clear,0,19,0
3067058,335.0,0.0391979944537623,Clear,0,23,0
3490820,25.822,0.2058259891895862,Clear,0,18,1
3181265,387.95,0.012776478688055771,Clear,0,16,0
3194480,64.713,0.11395854689392362,Clear,0,3,0
3541930,107.95,0.03008160663639398,Clear,0,18,0
3306660,45.255,0.30128168523939286,Clear,1,22,1
3316229,29.0,0.03754401792394681,Clear,0,19,0
3137112,159.95,0.010288329157540892,Clear,0,19,0
3349498,93.5,0.05610105326237656,Clear,0,0,0
3052783,58.95,0.009387515303161174,Clear,0,1,0
3499286,160.5,0.02355685658675808,Clear,0,1,0
3007823,26.706,0.01982322279744056,Clear,0,3,0
2997366,33.534,0.20478207813666632,Clear,1,16,0
3449492,30.0,0.021629919655803184,Clear,0,17,0
3507740,2.6,0.2740141786497343,Clear,0,3,0
3570181,150.0,0.21553060997981932,Clear,0,13,0
3476701,20.042,0.18192385866675737,Clear,0,19,0
3197687,107.95,0.018810501435452716,Clear,0,13,0
3426096,15.0,0.13859913915892294,Clear,0,18,0
2987206,39.0,0.019075068786358222,Clear,0,0,0
3501076,54.5,0.016880822425982878,Clear,0,18,0
3418863,19.551,0.7305135921207345,Suspicious,1,5,1
3060120,994.0,0.0702965391798392,Clear,0,19,0
3137275,39.0,0.02931767629021476,Clear,0,20,0
3207529,29.0,0.021754931757514938,Clear,0,22,0
3189951,226.0,0.05992067972014803,Clear,0,18,0
3040691,150.0,0.03350736473125175,Clear,0,16,0
3558457,12.296,0.07700369930531596,Clear,0,16,0
3503265,34.0,0.019114516382433125,Clear,0,14,0
3395034,107.95,0.014495051254897792,Clear,0,4,0
2990654,200.0,0.04504264027860209,Clear,0,19,1
3019107,57.95,0.007179383132793001,Clear,0,2,0
3522018,59.0,0.014080777639723005,Clear,0,23,0
3004320,30.0,0.09606217706148733,Clear,0,8,0
3235386,86.763,0.10579491912606034,Clear,0,14,0
3307105,774.0,0.09200618641523296,Clear,1,0,0
3212433,59.0,0.047683933437996935,Clear,0,17,0
3190425,45.0,0.04318071482894193,Clear,0,20,0
3537251,47.95,0.012879339210057216,Clear,0,2,0
3480553,39.0,0.14269120031254512,Clear,0,23,0
3553308,768.87,0.025533158316296895,Clear,0,18,0
3315278,77.95,0.011513302886970238,Clear,0,15,0
3530587,335.0,0.10171942855427657,Clear,0,22,0
3027480,50.0,0.010970495685721976,Clear,0,14,0
3387221,60.42,0.9771881608497176,Critical Risk,1,20,0
3307277,100.0,0.06522841603143135,Clear,0,1,1
3217212,20.543,0.09307428111296605,Clear,0,1,1
3343747,92.0,0.014371251022320891,Clear,0,2,0
3364028,57.95,0.009036469754585923,Clear,0,0,0
3038479,25.0,0.009913180914657614,Clear,0,23,0
3191362,58.95,0.01014844909599529,Clear,0,1,0
3413876,16.723,0.02909229834800579,Clear,0,20,0
3039519,88.95,0.020214400820005828,Clear,0,4,0
3440567,4.611,0.1253601107151091,Clear,0,1,1
3166674,59.0,0.009496817504258815,Clear,0,17,0
3269139,29.0,0.010383728441202932,Clear,0,18,0
3410452,57.95,0.009438904310551506,Clear,0,23,0
3389699,554.0,0.053823240268414695,Clear,0,16,0
3381375,426.0,0.4813632426182668,Suspicious,1,17,0
3527749,57.95,0.005868693805984068,Clear,0,23,0
3155866,146.0,0.035109486405997495,Clear,0,21,0
3221222,117.0,0.0254173558580725,Clear,0,1,0
3156686,100.0,0.03300029035420528,Clear,0,3,1
3460767,2146.95,0.025679238851238923,Clear,0,17,0
3177894,87.95,0.03968240376079464,Clear,0,15,0
3317639,115.0,0.02603600536594671,Clear,0,23,0
3248526,171.0,0.06004389921033656,Clear,0,19,0
3185846,30.316,0.02270447209818015,Clear,0,23,0
3287976,117.0,0.08705214203597916,Clear,0,23,0
3093981,50.0,0.019920172685793432,Clear,0,16,1
3440434,29.0,0.010523447714164934,Clear,0,0,0
3391625,54.136,0.03271479861174934,Clear,0,2,1
3072093,88.95,0.011460184609503037,Clear,0,21,0
3447177,67.95,0.02723174013660146,Clear,0,19,0
3400291,30.95,0.01421403491683023,Clear,0,19,0
3490905,67.95,0.022475571787706136,Clear,0,18,0
3397765,50.0,0.07738997181788249,Clear,0,0,1
3092066,100.0,0.3192193404557954,Clear,0,1,0
3013451,25.0,0.013673544299807983,Clear,0,19,1
3161284,49.0,0.028614322097370793,Clear,0,18,0
3348990,49.0,0.014070186882568326,Clear,0,21,0
3157395,345.65,0.03297884257882353,Clear,0,15,0
3268851,29.0,0.019270251692160116,Clear,0,16,0
3216382,49.0,0.09209007138295529,Clear,0,21,0
3540651,150.0,0.11918826117688776,Clear,0,11,0
3264762,160.5,0.02786992564393317,Clear,0,2,0
3548267,26.0,0.04091217230369312,Clear,0,0,0
3434327,59.0,0.015864159714202464,Clear,0,20,0
3447105,100.0,0.03918863903415267,Clear,0,19,1
3091670,33.95,0.00595259004028168,Clear,0,0,0
3357307,48.95,0.031004699297635236,Clear,0,17,0
3513792,107.95,0.019130394571712693,Clear,0,9,0
3365640,82.0,0.10386847138050827,Clear,1,17,0
3403781,50.0,0.1577348401089227,Clear,0,20,1
3454849,335.0,0.04909485904497678,Clear,0,15,0
3375788,59.0,0.039571340394931855,Clear,0,20,0
3341366,35.95,0.03448396050170099,Clear,0,6,0
3226840,107.95,0.005488189804069759,Clear,0,16,0
3477895,59.0,0.08927934225694674,Clear,0,1,0
3547948,72.0,0.0510185276690068,Clear,0,22,0
3064130,100.0,0.010967475206430908,Clear,0,15,0
3370270,117.0,0.024060306786931947,Clear,0,0,0
3565721,994.0,0.06074950513392114,Clear,1,11,0
3155741,49.0,0.030017241029482274,Clear,0,21,0
3085900,42.95,0.008624591863474255,Clear,0,0,0
3147044,58.95,0.02221208815357465,Clear,0,22,0
3215999,34.0,0.09079858142460388,Clear,1,19,0
3138666,82.95,0.012112228143129157,Clear,0,2,0
3013719,250.0,0.009795308301575947,Clear,0,20,0
3260507,155.5,0.04489876376427332,Clear,0,20,0
3172063,19.472,0.10712436960584489,Clear,0,16,0
3077268,39.0,0.009842343582810067,Clear,0,20,0
3361879,67.95,0.023348369758943173,Clear,0,1,0
3335029,4.35,0.051100501586234345,Clear,0,4,0
3275190,21.993,0.07205394577691666,Clear,0,23,0
3281664,43.95,0.01045377918662226,Clear,0,2,0
3317524,66.95,0.02931267594580766,Clear,0,23,0
3568796,39.0,0.015095519350552093,Clear,0,19,0
3375375,30.95,0.004897487341984351,Clear,0,18,0
3047882,39.0,0.30620018668436544,Clear,0,23,0
3320461,57.95,0.010966237197982271,Clear,0,23,0
3255120,68.95,0.04960085391993607,Clear,0,1,0
3264330,67.95,0.013526898080600548,Clear,0,23,0
3381969,50.0,0.0363146808217761,Clear,0,21,0
3368216,74.47,0.013463157404355093,Clear,0,13,0
3133311,51.0,0.027015997041344712,Clear,0,20,0
3036036,44.0,0.22259946017387838,Clear,1,15,0
3334965,100.0,0.2739715886806939,Clear,1,3,1
3326559,77.0,0.020516323190025103,Clear,0,19,0
3224560,280.0,0.09645565352783432,Clear,0,21,0
3001189,554.0,0.028742002518363015,Clear,0,17,0
3239734,56.95,0.016700120467105797,Clear,0,20,0
3388425,171.0,0.025357138237361444,Clear,0,1,0
3272051,226.0,0.07199380832205883,Clear,0,21,0
3038126,97.0,0.07339818084238595,Clear,0,22,0
3116570,47.95,0.016944189824741905,Clear,0,19,0
3518628,15.95,0.011551683354500901,Clear,0,23,0
3080084,50.0,0.03544007145326405,Clear,0,5,0
3101699,13.992,0.032914588780242456,Clear,0,18,1
3428243,102.0,0.06485593379673597,Clear,0,17,0
3458532,160.95,0.010817770379737102,Clear,0,21,0
3548817,97.0,0.11340568521138715,Clear,0,2,0
3521051,315.0,0.008639900567520406,Clear,0,19,0
3270452,25.95,0.013707418203911545,Clear,0,1,0
3448475,57.95,0.026251246017632315,Clear,0,4,0
3206368,57.95,0.01600636280371717,Clear,0,16,0
3154882,59.0,0.019771084700257267,Clear,0,17,0
3228424,53.95,0.013011329121349757,Clear,0,0,0
3233113,17.099,0.923801756802671,Critical Risk,1,19,1
3316034,10.151,0.717409706427887,Suspicious,0,18,1
2993903,55.0,0.025441488112324107,Clear,0,16,0
3013577,842.0,0.07417666535041469,Clear,0,20,0
3554285,179.95,0.018735903503003703,Clear,0,0,0
3480542,59.0,0.016301385449259184,Clear,0,23,0
3435981,86.072,0.040073637834280064,Clear,0,13,0
3031937,100.0,0.019634802561973537,Clear,0,14,0
3405408,117.0,0.12757932054713,Clear,0,13,0
3016881,20.405,0.09426915927074865,Clear,0,18,1
3191838,107.95,0.014094273792477659,Clear,0,5,0
3426763,47.95,0.014675340287031534,Clear,0,22,0
3203331,108.5,0.0799480864914294,Clear,0,3,0
3320098,30.95,0.010058539308917893,Clear,0,21,0
3254338,19.395,0.9200779131986491,Critical Risk,1,21,1
3039301,150.0,0.015521660896218975,Clear,0,2,0
3572530,44.5,0.018229826828939283,Clear,0,3,0
3110243,7.346,0.021246637998387143,Clear,0,23,0
3086506,59.0,0.022157223767447155,Clear,0,2,0
3296473,107.95,0.026167939003256434,Clear,0,0,0
3556517,445.0,0.013979853480077013,Clear,0,20,0
3259097,30.95,0.0036474746395231826,Clear,0,13,0
3548756,213.0,0.02439295545080337,Clear,0,1,0
3384815,15.0,0.03472553344793454,Clear,0,23,0
3214449,57.95,0.005279056589426621,Clear,0,3,0
3561637,88.5,0.0503407242655915,Clear,0,18,0
3303354,75.0,0.18748728153527902,Clear,0,2,0
3239738,308.5,0.016999180670395478,Clear,0,20,0
3420943,59.0,0.07136977493136226,Clear,0,22,0
3529273,24.961,0.019958841113667834,Clear,0,15,0
3560896,57.95,0.007124148213815041,Clear,0,14,0
3566321,57.95,0.00783573198918036,Clear,0,17,0
3430520,511.95,0.025322304964118053,Clear,0,15,0
3390373,226.0,0.07954661741852487,Clear,0,20,0
3100045,50.0,0.01153906889637925,Clear,0,14,1
3353812,311.95,0.022754106012139817,Clear,0,14,0
3470389,500.0,0.1087653299594345,Clear,0,15,0
2988853,49.0,0.017087289073760822,Clear,0,14,0
3365733,50.0,0.01335158818408021,Clear,0,18,0
3504531,57.95,0.018817340032623246,Clear,0,21,0
3299820,20.301,0.03114649187566923,Clear,0,0,1
3564510,117.0,0.012308789728208867,Clear,0,19,0
3295816,100.0,0.2939318802599792,Clear,0,20,0
3309443,100.0,0.03059677514733639,Clear,0,17,1
3369011,112.99,0.17917059138643598,Clear,0,18,0
3002294,1691.95,0.03189232285821681,Clear,0,21,0
3537932,35.95,0.0041151909138392615,Clear,0,14,0
3379170,100.0,0.039659306906234044,Clear,0,21,0
3388150,25.0,0.02978610847527069,Clear,0,0,1
3454735,97.0,0.02078232395998222,Clear,0,14,0
3538993,255.0,0.09265032819543494,Clear,0,19,0
3392335,35.95,0.007209550591693997,Clear,0,14,0
3540566,90.0,0.08752783812535814,Clear,0,10,0
3080664,50.0,0.1223845843638468,Clear,0,13,1
3135989,107.95,0.006085185124193713,Clear,0,15,0
3068255,150.0,0.031502490403966056,Clear,0,3,1
3546064,44.5,0.20289295917224306,Clear,0,13,0
3251817,52.95,0.010777540869718976,Clear,0,0,0
3169773,160.5,0.3501736675451246,Clear,0,20,0
3310127,226.0,0.014606414423428717,Clear,0,18,0
3034240,54.47,0.010874730580522024,Clear,0,23,0
3045428,10.0,0.010350192288568016,Clear,0,16,0
3553148,47.95,0.005055734547416303,Clear,0,18,0
3081151,100.0,0.10197702673280097,Clear,0,14,0
3547855,79.801,0.07682492837799837,Clear,0,22,1
3558325,107.95,0.01061451528224973,Clear,0,16,0
3439503,107.95,0.033038853069491954,Clear,0,18,0
3467317,59.0,0.016602060507055344,Clear,0,13,0
3201855,335.0,0.07664354154440547,Clear,0,20,0
3525626,226.0,0.17854503441181835,Clear,0,11,0
3365993,56.95,0.028353231734230624,Clear,0,19,0
3221316,12.97,0.006049205312859731,Clear,0,1,0
3460815,2668.45,0.06034972911012835,Clear,0,18,0
3467865,107.95,0.011973210194676856,Clear,0,17,0
3137575,107.95,0.009999957499308923,Clear,0,21,0
3128362,24.0,0.035444793089376155,Clear,0,17,0
3355962,51.0,0.0186265681064656,Clear,0,1,0
3015316,120.5,0.13938672961208512,Clear,0,3,0
3398259,25.437,0.02591573664482857,Clear,0,5,1
3131446,49.0,0.03248568648859866,Clear,0,13,0
3034614,57.95,0.010303122394285026,Clear,0,0,0
3558373,57.0,0.023998641356892853,Clear,0,16,0
3571032,39.0,0.04810365552924323,Clear,0,18,0
